RECORD_ID,LOAN_ID,PERIOD,PAYMENT_DATE,BEGINING_BALANCE,PAYMENT_AMOUNT,PAYMENT_PRINCIPLE,PAYMENT_INTEREST,ENDING_BALANCE,PAID,DATE,CREATED_BY,CREATED_DT,TRANS_REF
251511,175618,10,9/10/2021,2674458,902583,869565,33018,1771875,N,NULL,9,10/12/2020,NULL
251512,175618,11,9/11/2021,1794023,902583,880435,22148,891440,N,NULL,9,10/12/2020,NULL
251513,175618,12,9/12/2021,902583,902583,891440,11143,0,N,NULL,9,10/12/2020,NULL
251514,175619,1,9/1/2021,9618750,539794,421044,118750,9078956,N,NULL,9,10/12/2020,NULL
251515,175619,2,9/2/2021,9192443,539794,426307,113487,8652649,N,NULL,9,10/12/2020,NULL
251516,175619,3,9/3/2021,8760807,539794,431636,108158,8221013,N,NULL,9,10/12/2020,NULL
251517,175619,4,9/4/2021,8323776,539794,437031,102763,7783982,N,NULL,9,10/12/2020,NULL
251518,175619,5,9/5/2021,7881282,539794,442494,97300,7341488,N,NULL,9,10/12/2020,NULL
251519,175619,6,9/6/2021,7433257,539794,448025,91769,6893463,N,NULL,9,10/12/2020,NULL
251520,175619,7,9/7/2021,6979632,539794,453625,86168,6439838,N,NULL,9,10/12/2020,NULL
251521,175619,8,9/8/2021,6520336,539794,459296,80498,5980542,N,NULL,9,10/12/2020,NULL
251522,175619,9,9/9/2021,6055299,539794,465037,74757,5515505,N,NULL,9,10/12/2020,NULL
251523,175619,10,9/10/2021,5584449,539794,470850,68944,5044655,N,NULL,9,10/12/2020,NULL
251524,175619,11,9/11/2021,5107713,539794,476736,63058,4567919,N,NULL,9,10/12/2020,NULL
251525,175619,12,9/12/2021,4625018,539794,482695,57099,4085224,N,NULL,9,10/12/2020,NULL
251526,175619,13,9/1/2022,4136290,539794,488728,51065,3596496,N,NULL,9,10/12/2020,NULL
251527,175619,14,9/2/2022,3641453,539794,494837,44956,3101659,N,NULL,9,10/12/2020,NULL
251528,175619,15,9/3/2022,3140430,539794,501023,38771,2600636,N,NULL,9,10/12/2020,NULL
251529,175619,16,9/4/2022,2633144,539794,507286,32508,2093350,N,NULL,9,10/12/2020,NULL
251530,175619,17,9/5/2022,2119517,539794,513627,26167,1579723,N,NULL,9,10/12/2020,NULL
251531,175619,18,9/6/2022,1599470,539794,520047,19747,1059676,N,NULL,9,10/12/2020,NULL
251532,175619,19,9/7/2022,1072922,539794,526548,13246,533128,N,NULL,9,10/12/2020,NULL
251533,175619,20,9/8/2022,539792,539794,533128,6664,0,N,NULL,9,10/12/2020,NULL
251534,175620,1,9/1/2021,8235540,309965,208291,101673,7925575,N,NULL,9,10/12/2020,NULL
251535,175620,2,9/2/2021,8024645,309965,210895,99070,7714680,N,NULL,9,10/12/2020,NULL
251536,175620,3,9/3/2021,7811114,309965,213531,96433,7501149,N,NULL,9,10/12/2020,NULL
251537,175620,4,9/4/2021,7594914,309965,216200,93764,7284949,N,NULL,9,10/12/2020,NULL
251538,175620,5,9/5/2021,7376011,309965,218903,91062,7066046,N,NULL,9,10/12/2020,NULL
251539,175620,6,9/6/2021,7154372,309965,221639,88326,6844407,N,NULL,9,10/12/2020,NULL
251540,175620,7,9/7/2021,6929962,309965,224410,85555,6619997,N,NULL,9,10/12/2020,NULL
251541,175620,8,9/8/2021,6702747,309965,227215,82750,6392782,N,NULL,9,10/12/2020,NULL
251542,175620,9,9/9/2021,6472692,309965,230055,79910,6162727,N,NULL,9,10/12/2020,NULL
251543,175620,10,9/10/2021,6239761,309965,232931,77034,5929796,N,NULL,9,10/12/2020,NULL
251544,175620,11,9/11/2021,6003919,309965,235842,74122,5693954,N,NULL,9,10/12/2020,NULL
251545,175620,12,9/12/2021,5765129,309965,238790,71174,5455164,N,NULL,9,10/12/2020,NULL
251546,175620,13,9/1/2022,5523354,309965,241775,68190,5213389,N,NULL,9,10/12/2020,NULL
251547,175620,14,9/2/2022,5278557,309965,244797,65167,4968592,N,NULL,9,10/12/2020,NULL
251548,175620,15,9/3/2022,5030700,309965,247857,62107,4720735,N,NULL,9,10/12/2020,NULL
251549,175620,16,9/4/2022,4779745,309965,250955,59009,4469780,N,NULL,9,10/12/2020,NULL
251550,175620,17,9/5/2022,4525653,309965,254092,55872,4215688,N,NULL,9,10/12/2020,NULL
251551,175620,18,9/6/2022,4268384,309965,257269,52696,3958419,N,NULL,9,10/12/2020,NULL
251552,175620,19,9/7/2022,4007900,309965,260484,49480,3697935,N,NULL,9,10/12/2020,NULL
251553,175620,20,9/8/2022,3744160,309965,263740,46224,3434195,N,NULL,9,10/12/2020,NULL
251554,175620,21,9/9/2022,3477123,309965,267037,42927,3167158,N,NULL,9,10/12/2020,NULL
251555,175620,22,9/10/2022,3206748,309965,270375,39589,2896783,N,NULL,9,10/12/2020,NULL
251556,175620,23,9/11/2022,2932993,309965,273755,36210,2623028,N,NULL,9,10/12/2020,NULL
251557,175620,24,9/12/2022,2655816,309965,277177,32788,2345851,N,NULL,9,10/12/2020,NULL
251558,175620,25,9/1/2023,2375175,309965,280641,29323,2065210,N,NULL,9,10/12/2020,NULL
251559,175620,26,9/2/2023,2091026,309965,284149,25815,1781061,N,NULL,9,10/12/2020,NULL
251560,175620,27,9/3/2023,1803325,309965,287701,22263,1493360,N,NULL,9,10/12/2020,NULL
251561,175620,28,9/4/2023,1512027,309965,291298,18667,1202062,N,NULL,9,10/12/2020,NULL
251562,175620,29,9/5/2023,1217088,309965,294939,15026,907123,N,NULL,9,10/12/2020,NULL
251563,175620,30,9/6/2023,918462,309965,298626,11339,608497,N,NULL,9,10/12/2020,NULL
251564,175620,31,9/7/2023,616104,309965,302358,7606,306139,N,NULL,9,10/12/2020,NULL
251565,175620,32,9/8/2023,309966,309965,306139,3827,0,N,NULL,9,10/12/2020,NULL
251566,175621,1,9/1/2021,1518750,311343,292593,18750,1207407,N,NULL,9,10/12/2020,NULL
251567,175621,2,9/2/2021,1222499,311343,296251,15093,911156,N,NULL,9,10/12/2020,NULL
251568,175621,3,9/3/2021,922545,311343,299954,11389,611202,N,NULL,9,10/12/2020,NULL
251569,175621,4,9/4/2021,618842,311343,303703,7640,307499,N,NULL,9,10/12/2020,NULL
251570,175621,5,9/5/2021,311343,311343,307499,3844,0,N,NULL,9,10/12/2020,NULL
251571,175622,1,10/1/2021,2025000,348068,323068,25000,1676932,N,NULL,9,11/12/2020,NULL
251572,175622,2,10/2/2021,1697894,348068,327106,20962,1349826,N,NULL,9,11/12/2020,NULL
251573,175622,3,10/3/2021,1366699,348068,331195,16873,1018631,N,NULL,9,11/12/2020,NULL
251574,175622,4,10/4/2021,1031364,348068,335335,12733,683296,N,NULL,9,11/12/2020,NULL
251575,175622,5,10/5/2021,691838,348068,339526,8541,343770,N,NULL,9,11/12/2020,NULL
251576,175622,6,10/6/2021,348068,348068,343770,4297,0,N,NULL,9,11/12/2020,NULL
251577,175623,1,10/1/2021,3037500,396399,358899,37500,2641101,N,NULL,9,11/12/2020,NULL
251578,175623,2,10/2/2021,2674114,396399,363386,33014,2277715,N,NULL,9,11/12/2020,NULL
251579,175623,3,10/3/2021,2306186,396399,367928,28471,1909787,N,NULL,9,11/12/2020,NULL
251580,175623,4,10/4/2021,1933659,396399,372527,23872,1537260,N,NULL,9,11/12/2020,NULL
251581,175623,5,10/5/2021,1556475,396399,377184,19216,1160076,N,NULL,9,11/12/2020,NULL
251582,175623,6,10/6/2021,1174577,396399,381898,14501,778178,N,NULL,9,11/12/2020,NULL
251583,175623,7,10/7/2021,787905,396399,386672,9727,391506,N,NULL,9,11/12/2020,NULL
251584,175623,8,10/8/2021,396399,396399,391506,4894,0,N,NULL,9,11/12/2020,NULL
251585,175624,1,10/1/2021,69053177,1898076,1045567,852508,67155101,N,NULL,9,11/12/2020,NULL
251586,175624,2,10/2/2021,67994540,1898076,1058637,839439,66096464,N,NULL,9,11/12/2020,NULL
251587,175624,3,10/3/2021,66922670,1898076,1071870,826206,65024594,N,NULL,9,11/12/2020,NULL
251588,175624,4,10/4/2021,65837402,1898076,1085268,812807,63939326,N,NULL,9,11/12/2020,NULL
251589,175624,5,10/5/2021,64738568,1898076,1098834,799242,62840492,N,NULL,9,11/12/2020,NULL
251590,175624,6,10/6/2021,63625999,1898076,1112569,785506,61727923,N,NULL,9,11/12/2020,NULL
251591,175624,7,10/7/2021,62499522,1898076,1126477,771599,60601446,N,NULL,9,11/12/2020,NULL
251592,175624,8,10/8/2021,61358964,1898076,1140558,757518,59460888,N,NULL,9,11/12/2020,NULL
251593,175624,9,10/9/2021,60204149,1898076,1154815,743261,58306073,N,NULL,9,11/12/2020,NULL
251594,175624,10,10/10/2021,59034899,1898076,1169250,728826,57136823,N,NULL,9,11/12/2020,NULL
251595,175624,11,10/11/2021,57851034,1898076,1183865,714210,55952958,N,NULL,9,11/12/2020,NULL
251596,175624,12,10/12/2021,56652370,1898076,1198664,699412,54754294,N,NULL,9,11/12/2020,NULL
251597,175624,13,10/1/2022,55438723,1898076,1213647,684429,53540647,N,NULL,9,11/12/2020,NULL
251598,175624,14,10/2/2022,54209905,1898076,1228818,669258,52311829,N,NULL,9,11/12/2020,NULL
251599,175624,15,10/3/2022,52965727,1898076,1244178,653898,51067651,N,NULL,9,11/12/2020,NULL
251600,175624,16,10/4/2022,51705997,1898076,1259730,638346,49807921,N,NULL,9,11/12/2020,NULL
251601,175624,17,10/5/2022,50430520,1898076,1275477,622599,48532444,N,NULL,9,11/12/2020,NULL
251602,175624,18,10/6/2022,49139100,1898076,1291420,606656,47241024,N,NULL,9,11/12/2020,NULL
251603,175624,19,10/7/2022,47831537,1898076,1307563,590513,45933461,N,NULL,9,11/12/2020,NULL
251604,175624,20,10/8/2022,46507630,1898076,1323907,574168,44609554,N,NULL,9,11/12/2020,NULL
251605,175624,21,10/9/2022,45167174,1898076,1340456,557619,43269098,N,NULL,9,11/12/2020,NULL
251606,175624,22,10/10/2022,43809962,1898076,1357212,540864,41911886,N,NULL,9,11/12/2020,NULL
251607,175624,23,10/11/2022,42435785,1898076,1374177,523899,40537709,N,NULL,9,11/12/2020,NULL
251608,175624,24,10/12/2022,41044431,1898076,1391354,506721,39146355,N,NULL,9,11/12/2020,NULL
251609,175624,25,10/1/2023,39635685,1898076,1408746,489329,37737609,N,NULL,9,11/12/2020,NULL
251610,175624,26,10/2/2023,38209330,1898076,1426355,471720,36311254,N,NULL,9,11/12/2020,NULL
251611,175624,27,10/3/2023,36765145,1898076,1444185,453891,34867069,N,NULL,9,11/12/2020,NULL
251612,175624,28,10/4/2023,35302908,1898076,1462237,435838,33404832,N,NULL,9,11/12/2020,NULL
251613,175624,29,10/5/2023,33822393,1898076,1480515,417560,31924317,N,NULL,9,11/12/2020,NULL
251614,175624,30,10/6/2023,32323371,1898076,1499022,399054,30425295,N,NULL,9,11/12/2020,NULL
251615,175624,31,10/7/2023,30805612,1898076,1517759,380316,28907536,N,NULL,9,11/12/2020,NULL
251616,175624,32,10/8/2023,29268881,1898076,1536731,361344,27370805,N,NULL,9,11/12/2020,NULL
251617,175624,33,10/9/2023,27712940,1898076,1555941,342135,25814864,N,NULL,9,11/12/2020,NULL
251618,175624,34,10/10/2023,26137550,1898076,1575390,322686,24239474,N,NULL,9,11/12/2020,NULL
251619,175624,35,10/11/2023,24542468,1898076,1595082,302993,22644392,N,NULL,9,11/12/2020,NULL
251620,175624,36,10/12/2023,22927447,1898076,1615021,283055,21029371,N,NULL,9,11/12/2020,NULL
251621,175624,37,10/1/2024,21292239,1898076,1635208,262867,19394163,N,NULL,9,11/12/2020,NULL
251622,175624,38,10/2/2024,19636590,1898076,1655649,242427,17738514,N,NULL,9,11/12/2020,NULL
251623,175624,39,10/3/2024,17960246,1898076,1676344,221731,16062170,N,NULL,9,11/12/2020,NULL
251624,175624,40,10/4/2024,16262948,1898076,1697298,200777,14364872,N,NULL,9,11/12/2020,NULL
251625,175624,41,10/5/2024,14544433,1898076,1718515,179561,12646357,N,NULL,9,11/12/2020,NULL
251626,175624,42,10/6/2024,12804437,1898076,1739996,158079,10906361,N,NULL,9,11/12/2020,NULL
251627,175624,43,10/7/2024,11042691,1898076,1761746,136330,9144615,N,NULL,9,11/12/2020,NULL
251628,175624,44,10/8/2024,9258923,1898076,1783768,114308,7360847,N,NULL,9,11/12/2020,NULL
251629,175624,45,10/9/2024,7452858,1898076,1806065,92011,5554782,N,NULL,9,11/12/2020,NULL
251630,175624,46,10/10/2024,5624217,1898076,1828641,69435,3726141,N,NULL,9,11/12/2020,NULL
251631,175624,47,10/11/2024,3772718,1898076,1851499,46577,1874642,N,NULL,9,11/12/2020,NULL
251632,175624,48,10/12/2024,1898075,1898076,1874642,23433,0,N,NULL,9,11/12/2020,NULL
251633,175625,1,10/1/2021,53169411,1249281,592868,656412,51920130,N,NULL,9,11/12/2020,NULL
251634,175625,2,10/2/2021,52569132,1249281,600279,649002,51319851,N,NULL,9,11/12/2020,NULL
251635,175625,3,10/3/2021,51961350,1249281,607782,641498,50712069,N,NULL,9,11/12/2020,NULL
251636,175625,4,10/4/2021,51345970,1249281,615380,633901,50096689,N,NULL,9,11/12/2020,NULL
251637,175625,5,10/5/2021,50722898,1249281,623072,626209,49473617,N,NULL,9,11/12/2020,NULL
251638,175625,6,10/6/2021,50092038,1249281,630860,618420,48842757,N,NULL,9,11/12/2020,NULL
251639,175625,7,10/7/2021,49453292,1249281,638746,610534,48204011,N,NULL,9,11/12/2020,NULL
251640,175625,8,10/8/2021,48806562,1249281,646730,602550,47557281,N,NULL,9,11/12/2020,NULL
251641,175625,9,10/9/2021,48151747,1249281,654815,594466,46902466,N,NULL,9,11/12/2020,NULL
251642,175625,10,10/10/2021,47488747,1249281,663000,586281,46239466,N,NULL,9,11/12/2020,NULL
251643,175625,11,10/11/2021,46817460,1249281,671287,577993,45568179,N,NULL,9,11/12/2020,NULL
251644,175625,12,10/12/2021,46137782,1249281,679678,569602,44888501,N,NULL,9,11/12/2020,NULL
251645,175625,13,10/1/2022,45449608,1249281,688174,561106,44200327,N,NULL,9,11/12/2020,NULL
251646,175625,14,10/2/2022,44752832,1249281,696776,552504,43503551,N,NULL,9,11/12/2020,NULL
251647,175625,15,10/3/2022,44047346,1249281,705486,543794,42798065,N,NULL,9,11/12/2020,NULL
251648,175625,16,10/4/2022,43333041,1249281,714305,534976,42083760,N,NULL,9,11/12/2020,NULL
251649,175625,17,10/5/2022,42609807,1249281,723234,526047,41360526,N,NULL,9,11/12/2020,NULL
251650,175625,18,10/6/2022,41877533,1249281,732274,517007,40628252,N,NULL,9,11/12/2020,NULL
251651,175625,19,10/7/2022,41136106,1249281,741427,507853,39886825,N,NULL,9,11/12/2020,NULL
251652,175625,20,10/8/2022,40385411,1249281,750695,498585,39136130,N,NULL,9,11/12/2020,NULL
251653,175625,21,10/9/2022,39625332,1249281,760079,489202,38376051,N,NULL,9,11/12/2020,NULL
251654,175625,22,10/10/2022,38855752,1249281,769580,479701,37606471,N,NULL,9,11/12/2020,NULL
251655,175625,23,10/11/2022,38076552,1249281,779200,470081,36827271,N,NULL,9,11/12/2020,NULL
251656,175625,24,10/12/2022,37287612,1249281,788940,460341,36038331,N,NULL,9,11/12/2020,NULL
251657,175625,25,10/1/2023,36488811,1249281,798801,450479,35239530,N,NULL,9,11/12/2020,NULL
251658,175625,26,10/2/2023,35680025,1249281,808786,440494,34430744,N,NULL,9,11/12/2020,NULL
251659,175625,27,10/3/2023,34861129,1249281,818896,430384,33611848,N,NULL,9,11/12/2020,NULL
251660,175625,28,10/4/2023,34031997,1249281,829132,420148,32782716,N,NULL,9,11/12/2020,NULL
251661,175625,29,10/5/2023,33192500,1249281,839497,409784,31943219,N,NULL,9,11/12/2020,NULL
251662,175625,30,10/6/2023,32342510,1249281,849990,399290,31093229,N,NULL,9,11/12/2020,NULL
251663,175625,31,10/7/2023,31481895,1249281,860615,388665,30232614,N,NULL,9,11/12/2020,NULL
251664,175625,32,10/8/2023,30610522,1249281,871373,377908,29361241,N,NULL,9,11/12/2020,NULL
251665,175625,33,10/9/2023,29728257,1249281,882265,367015,28478976,N,NULL,9,11/12/2020,NULL
251666,175625,34,10/10/2023,28834964,1249281,893293,355987,27585683,N,NULL,9,11/12/2020,NULL
251667,175625,35,10/11/2023,27930504,1249281,904460,344821,26681223,N,NULL,9,11/12/2020,NULL
251668,175625,36,10/12/2023,27014739,1249281,915765,333515,25765458,N,NULL,9,11/12/2020,NULL
251669,175625,37,10/1/2024,26087527,1249281,927212,322068,24838246,N,NULL,9,11/12/2020,NULL
251670,175625,38,10/2/2024,25148724,1249281,938803,310478,23899443,N,NULL,9,11/12/2020,NULL
251671,175625,39,10/3/2024,24198186,1249281,950538,298743,22948905,N,NULL,9,11/12/2020,NULL
251672,175625,40,10/4/2024,23235767,1249281,962419,286861,21986486,N,NULL,9,11/12/2020,NULL
251673,175625,41,10/5/2024,22261317,1249281,974450,274831,21012036,N,NULL,9,11/12/2020,NULL
251674,175625,42,10/6/2024,21274687,1249281,986630,262650,20025406,N,NULL,9,11/12/2020,NULL
251675,175625,43,10/7/2024,20275724,1249281,998963,250318,19026443,N,NULL,9,11/12/2020,NULL
251676,175625,44,10/8/2024,19264274,1249281,1011450,237831,18014993,N,NULL,9,11/12/2020,NULL
251677,175625,45,10/9/2024,18240181,1249281,1024093,225187,16990900,N,NULL,9,11/12/2020,NULL
251678,175625,46,10/10/2024,17203287,1249281,1036894,212386,15954006,N,NULL,9,11/12/2020,NULL
251679,175625,47,10/11/2024,16153431,1249281,1049856,199425,14904150,N,NULL,9,11/12/2020,NULL
251680,175625,48,10/12/2024,15090452,1249281,1062979,186302,13841171,N,NULL,9,11/12/2020,NULL
251681,175625,49,10/1/2025,14014186,1249281,1076266,173015,12764905,N,NULL,9,11/12/2020,NULL
251682,175625,50,10/2/2025,12924467,1249281,1089719,159561,11675186,N,NULL,9,11/12/2020,NULL
251683,175625,51,10/3/2025,11821126,1249281,1103341,145940,10571845,N,NULL,9,11/12/2020,NULL
251684,175625,52,10/4/2025,10703993,1249281,1117133,132148,9454712,N,NULL,9,11/12/2020,NULL
251685,175625,53,10/5/2025,9572896,1249281,1131097,118184,8323615,N,NULL,9,11/12/2020,NULL
251686,175625,54,10/6/2025,8427661,1249281,1145235,104045,7178380,N,NULL,9,11/12/2020,NULL
251687,175625,55,10/7/2025,7268110,1249281,1159551,89730,6018829,N,NULL,9,11/12/2020,NULL
251688,175625,56,10/8/2025,6094065,1249281,1174045,75235,4844784,N,NULL,9,11/12/2020,NULL
251689,175625,57,10/9/2025,4905344,1249281,1188721,60560,3656063,N,NULL,9,11/12/2020,NULL
251690,175625,58,10/10/2025,3701764,1249281,1203580,45701,2452483,N,NULL,9,11/12/2020,NULL
251691,175625,59,10/11/2025,2483139,1249281,1218625,30656,1233858,N,NULL,9,11/12/2020,NULL
251692,175625,60,10/12/2025,1249282,1249281,1233858,15423,0,N,NULL,9,11/12/2020,NULL
251693,175626,1,10/1/2021,102517745,3232110,1966459,1265651,99285635,N,NULL,9,11/12/2020,NULL
251694,175626,2,10/2/2021,100526705,3232110,1991040,1241070,97294595,N,NULL,9,11/12/2020,NULL
251695,175626,3,10/3/2021,98510777,3232110,2015928,1216182,95278667,N,NULL,9,11/12/2020,NULL
251696,175626,4,10/4/2021,96469650,3232110,2041127,1190983,93237540,N,NULL,9,11/12/2020,NULL
251697,175626,5,10/5/2021,94403009,3232110,2066641,1165469,91170899,N,NULL,9,11/12/2020,NULL
251698,175626,6,10/6/2021,92310535,3232110,2092474,1139636,89078425,N,NULL,9,11/12/2020,NULL
251699,175626,7,10/7/2021,90191905,3232110,2118630,1113480,86959795,N,NULL,9,11/12/2020,NULL
251700,175626,8,10/8/2021,88046792,3232110,2145113,1086997,84814682,N,NULL,9,11/12/2020,NULL
251701,175626,9,10/9/2021,85874866,3232110,2171926,1060184,82642756,N,NULL,9,11/12/2020,NULL
251702,175626,10,10/10/2021,83675790,3232110,2199076,1033034,80443680,N,NULL,9,11/12/2020,NULL
251703,175626,11,10/11/2021,81449226,3232110,2226564,1005546,78217116,N,NULL,9,11/12/2020,NULL
251704,175626,12,10/12/2021,79194830,3232110,2254396,977714,75962720,N,NULL,9,11/12/2020,NULL
251705,175626,13,10/1/2022,76912254,3232110,2282576,949534,73680144,N,NULL,9,11/12/2020,NULL
251706,175626,14,10/2/2022,74601146,3232110,2311108,921002,71369036,N,NULL,9,11/12/2020,NULL
251707,175626,15,10/3/2022,72261149,3232110,2339997,892113,69029039,N,NULL,9,11/12/2020,NULL
251708,175626,16,10/4/2022,69891902,3232110,2369247,862863,66659792,N,NULL,9,11/12/2020,NULL
251709,175626,17,10/5/2022,67493039,3232110,2398863,833247,64260929,N,NULL,9,11/12/2020,NULL
251710,175626,18,10/6/2022,65064191,3232110,2428848,803262,61832081,N,NULL,9,11/12/2020,NULL
251711,175626,19,10/7/2022,62604982,3232110,2459209,772901,59372872,N,NULL,9,11/12/2020,NULL
251712,175626,20,10/8/2022,60115033,3232110,2489949,742161,56882923,N,NULL,9,11/12/2020,NULL
251713,175626,21,10/9/2022,57593960,3232110,2521073,711037,54361850,N,NULL,9,11/12/2020,NULL
251714,175626,22,10/10/2022,55041373,3232110,2552587,679523,51809263,N,NULL,9,11/12/2020,NULL
251715,175626,23,10/11/2022,52456879,3232110,2584494,647616,49224769,N,NULL,9,11/12/2020,NULL
251716,175626,24,10/12/2022,49840079,3232110,2616800,615310,46607969,N,NULL,9,11/12/2020,NULL
251717,175626,25,10/1/2023,47190569,3232110,2649510,582600,43958459,N,NULL,9,11/12/2020,NULL
251718,175626,26,10/2/2023,44507940,3232110,2682629,549481,41275830,N,NULL,9,11/12/2020,NULL
251719,175626,27,10/3/2023,41791778,3232110,2716162,515948,38559668,N,NULL,9,11/12/2020,NULL
251720,175626,28,10/4/2023,39041664,3232110,2750114,481996,35809554,N,NULL,9,11/12/2020,NULL
251721,175626,29,10/5/2023,36257173,3232110,2784491,447619,33025063,N,NULL,9,11/12/2020,NULL
251722,175626,30,10/6/2023,33437876,3232110,2819297,412813,30205766,N,NULL,9,11/12/2020,NULL
251723,175626,31,10/7/2023,30583338,3232110,2854538,377572,27351228,N,NULL,9,11/12/2020,NULL
251724,175626,32,10/8/2023,27693118,3232110,2890220,341890,24461008,N,NULL,9,11/12/2020,NULL
251725,175626,33,10/9/2023,24766771,3232110,2926347,305763,21534661,N,NULL,9,11/12/2020,NULL
251726,175626,34,10/10/2023,21803844,3232110,2962927,269183,18571734,N,NULL,9,11/12/2020,NULL
251727,175626,35,10/11/2023,18803881,3232110,2999963,232147,15571771,N,NULL,9,11/12/2020,NULL
251728,175626,36,10/12/2023,15766418,3232110,3037463,194647,12534308,N,NULL,9,11/12/2020,NULL
251729,175626,37,10/1/2024,12690987,3232110,3075431,156679,9458877,N,NULL,9,11/12/2020,NULL
251730,175626,38,10/2/2024,9577113,3232110,3113874,118236,6345003,N,NULL,9,11/12/2020,NULL
251731,175626,39,10/3/2024,6424316,3232110,3152797,79313,3192206,N,NULL,9,11/12/2020,NULL
251732,175626,40,10/4/2024,3232109,3232110,3192206,39903,0,N,NULL,9,11/12/2020,NULL
251733,175627,1,11/1/2021,83070557,1951845,926282,1025562,81118712,N,NULL,9,14/12/2020,NULL
251734,175627,2,11/2/2021,82132696,1951845,937861,1013984,80180851,N,NULL,9,14/12/2020,NULL
251735,175627,3,11/3/2021,81183112,1951845,949584,1002261,79231267,N,NULL,9,14/12/2020,NULL
251736,175627,4,11/4/2021,80221658,1951845,961454,990391,78269813,N,NULL,9,14/12/2020,NULL
251737,175627,5,11/5/2021,79248186,1951845,973472,978373,77296341,N,NULL,9,14/12/2020,NULL
251738,175627,6,11/6/2021,78262546,1951845,985640,966204,76310701,N,NULL,9,14/12/2020,NULL
251739,175627,7,11/7/2021,77264585,1951845,997961,953884,75312740,N,NULL,9,14/12/2020,NULL
251740,175627,8,11/8/2021,76254150,1951845,1010435,941409,74302305,N,NULL,9,14/12/2020,NULL
251741,175627,9,11/9/2021,75231084,1951845,1023066,928779,73279239,N,NULL,9,14/12/2020,NULL
251742,175627,10,11/10/2021,74195230,1951845,1035854,915990,72243385,N,NULL,9,14/12/2020,NULL
251743,175627,11,11/11/2021,73146428,1951845,1048802,903042,71194583,N,NULL,9,14/12/2020,NULL
251744,175627,12,11/12/2021,72084516,1951845,1061912,889932,70132671,N,NULL,9,14/12/2020,NULL
251745,175627,13,11/1/2022,71009330,1951845,1075186,876658,69057485,N,NULL,9,14/12/2020,NULL
251746,175627,14,11/2/2022,69920704,1951845,1088626,863219,67968859,N,NULL,9,14/12/2020,NULL
251747,175627,15,11/3/2022,68818470,1951845,1102234,849611,66866625,N,NULL,9,14/12/2020,NULL
251748,175627,16,11/4/2022,67702458,1951845,1116012,835833,65750613,N,NULL,9,14/12/2020,NULL
